player_name,position,goals,assists,shots,xG,xA,time,h_team,a_team,h_goals,a_goals,key_passes
Raphael Varane 2245,DC,0,0,1,0.0361426994204521,0.0,90,Real Madrid,Malaga,2,1,0
João Cancelo 2379,DR,0,0,1,0.0186490006744861,0.0,90,Villarreal,Valencia,0,2,0
Aymeric Laporte 2498,DC,0,0,0,0.0,0.0,90,Athletic Club,Atletico Madrid,2,2,0
Lucas Digne 1823,DL,0,0,0,0.0,0.0,69,Real Betis,Barcelona,1,1,0
Aymeric Laporte 2498,DC,0,0,0,0.0,0.0,90,Athletic Club,Sporting Gijon,2,1,0
Raphael Varane 2245,DC,0,0,0,0.0,0.0,90,Real Madrid,Real Sociedad,3,0,0
João Cancelo 2379,DR,0,0,0,0.0,0.0,90,Las Palmas,Valencia,3,1,0
Jonny 2280,DL,0,0,2,0.131412997841835,0.403340995311737,90,Celta Vigo,Real Madrid,1,4,2
Raphael Varane 2245,DC,0,0,0,0.0,0.0,90,Celta Vigo,Real Madrid,1,4,0
Aymeric Laporte 2498,DC,0,0,0,0.0,0.217286005616188,90,Barcelona,Athletic Club,3,0,1
Clement Lenglet 5050,DL,0,0,0,0.0,0.0,90,Sevilla,Villarreal,0,0,0
Rodri 2496,DMC,0,0,1,0.0129998996853828,0.0,90,Sevilla,Villarreal,0,0,0
Pablo Fornals 2335,DMC,0,0,2,0.1062289997935295,0.121529996395111,90,Malaga,Espanyol,0,1,2
Raphael Varane 2245,DC,0,0,0,0.0,0.0,90,Osasuna,Real Madrid,1,3,0
Lucas Digne 1823,DL,0,0,1,0.0131992995738983,0.1104760020971298,90,Alaves,Barcelona,0,6,2
Aymeric Laporte 2498,DC,0,0,0,0.0,0.0,90,Athletic Club,Deportivo La Coruna,2,1,0
Clement Lenglet 5050,DC,0,0,0,0.0,0.0,90,Las Palmas,Sevilla,0,1,0
Pablo Sarabia 2199,DL,0,0,0,0.0,0.0,90,Las Palmas,Sevilla,0,1,0
Jonny 2280,DL,0,0,2,0.1101099997758865,0.0762747973203659,90,Atletico Madrid,Celta Vigo,3,2,1
Jonny 2280,DR,0,0,0,0.0,0.0,90,Celta Vigo,Osasuna,3,0,0
Lucas Digne 1823,DL,0,0,0,0.0,0.0,81,Barcelona,Leganes,2,1,0
Aymeric Laporte 2498,DC,0,0,0,0.0,0.0,29,Valencia,Athletic Club,2,0,0
Clement Lenglet 5050,DC,0,0,0,0.0,0.0,90,Sevilla,Eibar,2,0,0
Pablo Sarabia 2199,DR,1,0,1,0.3724519908428192,0.2714619934558868,90,Sevilla,Eibar,2,0,3
Raphael Varane 2245,DC,0,0,0,0.0,0.0,90,Real Madrid,Espanyol,2,0,0
João Cancelo 2379,DR,0,0,0,0.0,0.0,90,Valencia,Real Madrid,2,1,0
Raphael Varane 2245,DC,0,0,0,0.0,0.0,75,Valencia,Real Madrid,2,1,0
João Cancelo 2379,DR,0,0,1,0.0514377988874912,0.0,90,Alaves,Valencia,2,1,0
Diego Llorente 2163,DMC,0,0,0,0.0,0.0562045983970165,90,Eibar,Malaga,3,0,1
Jonny 2280,DL,0,0,1,0.387470006942749,0.0934986025094986,90,Celta Vigo,Espanyol,2,2,2
João Cancelo 2379,DR,0,0,0,0.0,0.0564990006387233,90,Valencia,Leganes,1,0,1
Marc Roca 5086,DMC,0,0,0,0.0,0.0,84,Villarreal,Espanyol,2,0,0
João Cancelo 2379,DR,0,0,0,0.0,0.0,90,Atletico Madrid,Valencia,3,0,0
Clement Lenglet 5050,DC,0,0,0,0.0,0.0,90,Alaves,Sevilla,1,1,0
Aymeric Laporte 2498,DC,0,0,0,0.0,0.0066769300028681,90,Athletic Club,Malaga,1,0,1
Diego Llorente 2163,DMC,0,0,1,0.3355169892311096,0.0,90,Athletic Club,Malaga,1,0,0
Jonny 2280,DL,0,0,0,0.0,0.0,90,Barcelona,Celta Vigo,5,0,0
Clement Lenglet 5050,DC,0,0,0,0.0,0.0,46,Sevilla,Leganes,1,1,0
Aymeric Laporte 2498,DC,0,0,0,0.0,0.0,90,Real Sociedad,Athletic Club,0,2,0
Jonny 2280,DL,0,0,1,0.0396267995238304,0.0,90,Deportivo La Coruna,Celta Vigo,0,1,0
Aymeric Laporte 2498,DC,0,0,1,0.1103660017251968,0.0,90,Athletic Club,Real Madrid,1,2,0
Diego Llorente 2163,DC,0,0,0,0.0,0.0,90,Leganes,Malaga,0,0,0
Clement Lenglet 5050,DC,0,0,0,0.0,0.0,47,Atletico Madrid,Sevilla,3,1,0
Pablo Sarabia 2199,DL,0,0,2,0.1794479936361313,0.0,65,Atletico Madrid,Sevilla,3,1,0
Raphael Varane 2245,DC,0,0,0,0.0,0.0,10,Real Madrid,Alaves,3,0,0
Clement Lenglet 5050,DC,0,0,0,0.0,0.0,90,Sevilla,Sporting Gijon,0,0,0
Pablo Sarabia 2199,DL,0,0,1,0.023489000275731,0.0269831009209156,90,Sevilla,Sporting Gijon,0,0,2
Diego Llorente 2163,DC,0,0,1,0.1436139941215515,0.0,90,Malaga,Atletico Madrid,0,2,0
Aymeric Laporte 2498,DC,0,0,0,0.0,0.2008810043334961,90,Osasuna,Athletic Club,1,2,1
Jonny 2280,DL,0,0,0,0.0,0.0,90,Celta Vigo,Las Palmas,3,1,0
Jonny 2280,DL,0,0,0,0.0,0.0291197001934051,90,Valencia,Celta Vigo,3,2,1
João Cancelo 2379,DR,0,1,2,0.0670232027769088,0.4879820048809051,90,Valencia,Celta Vigo,3,2,1
Aymeric Laporte 2498,DC,0,0,0,0.0,0.0,90,Athletic Club,Espanyol,2,0,0
Clement Lenglet 5050,DC,0,0,0,0.0,0.0,90,Barcelona,Sevilla,3,0,0
Diego Llorente 2163,DC,0,0,0,0.0,0.0,90,Sporting Gijon,Malaga,0,1,0
Andreas Pereira 922,DMC,0,0,2,0.0501938015222549,0.0,90,Deportivo La Coruna,Granada,0,0,0
Estupiñán 5136,DL,0,0,1,0.1110759973526001,0.0,90,Deportivo La Coruna,Granada,0,0,0
Diego Llorente 2163,DC,0,0,0,0.0,0.0,90,Malaga,Barcelona,2,0,0
Aymeric Laporte 2498,DC,1,0,2,0.1214910000562667,0.0,90,Villarreal,Athletic Club,3,1,0
Estupiñán 5136,DL,0,0,0,0.0,0.0524428002536296,90,Granada,Valencia,1,3,2
Clement Lenglet 5050,DC,0,0,0,0.0,0.0,90,Valencia,Sevilla,0,0,0
Diego Llorente 2163,DC,0,0,1,0.0459266006946563,0.0,90,Deportivo La Coruna,Malaga,2,0,0
Aymeric Laporte 2498,DC,0,0,1,0.0704007968306541,0.0889407023787498,90,Athletic Club,Las Palmas,5,1,1
Diego Llorente 2163,DC,0,0,1,0.05684420093894,0.0,90,Malaga,Valencia,2,0,0
João Cancelo 2379,DR,0,0,0,0.0,0.0,90,Malaga,Valencia,2,0,0
Clement Lenglet 5050,DC,0,0,0,0.0,0.0,90,Sevilla,Granada,2,0,0
Aymeric Laporte 2498,DC,0,0,1,0.0151674998924136,0.0,90,Eibar,Athletic Club,0,1,0
Lucas Digne 1823,DC,0,0,1,0.0285606998950243,0.0,90,Barcelona,Osasuna,7,1,0
Diego Llorente 2163,DC,0,0,0,0.0,0.0,90,Granada,Malaga,0,2,0
Mateo Kovacic 2254,DMC,0,0,0,0.0,0.0,90,Deportivo La Coruna,Real Madrid,2,6,0
Raphael Varane 2245,DC,0,0,2,0.158391997218132,0.0,89,Deportivo La Coruna,Real Madrid,2,6,0
Aymeric Laporte 2498,DC,0,0,1,0.1213440001010894,0.0,90,Athletic Club,Real Betis,2,1,0
Clement Lenglet 5050,DC,0,0,0,0.0,0.0,90,Sevilla,Celta Vigo,2,1,0
Jonny 2280,DL,0,0,0,0.0,0.0,90,Sevilla,Celta Vigo,2,1,0
Clement Lenglet 5050,DC,0,0,0,0.0,0.0,90,Malaga,Sevilla,4,2,0
Diego Llorente 2163,DC,1,0,1,0.0696808993816375,0.0,90,Malaga,Sevilla,4,2,0
Aymeric Laporte 2498,DC,0,0,0,0.0,0.0294167008250951,90,Celta Vigo,Athletic Club,0,3,1
Lucas Digne 1823,DL,0,0,1,0.052275501191616,0.0737133994698524,75,Barcelona,Villarreal,4,1,1
Clement Lenglet 5050,DC,0,0,0,0.0,0.0,90,Sevilla,Real Sociedad,1,1,0
Casemiro 2248,DMC,0,0,1,0.5816400051116943,0.1773360073566436,69,Granada,Real Madrid,0,4,2
Mateo Kovacic 2254,DMC,0,0,0,0.0,0.5195289850234985,90,Granada,Real Madrid,0,4,1
Thomas Partey 2328,DR,0,0,0,0.0,0.3833760023117065,90,Atletico Madrid,Eibar,1,0,1
Aymeric Laporte 2498,DC,0,0,2,0.0827206000685691,0.0,90,Alaves,Athletic Club,1,0,0
Diego Llorente 2163,DC,0,0,0,0.0,0.0,90,Malaga,Celta Vigo,3,0,0
Lucas Digne 1823,DR,0,0,0,0.0,0.0,59,Las Palmas,Barcelona,1,4,0
Clement Lenglet 5050,DC,0,0,0,0.0,0.0250662006437778,90,Real Madrid,Sevilla,4,1,1
Raphael Varane 2245,DC,0,0,0,0.0,0.0,90,Real Madrid,Sevilla,4,1,0
Diego Llorente 2163,DC,0,0,0,0.0,0.0,90,Real Sociedad,Malaga,2,2,0
Pablo Fornals 2335,DMC,0,0,0,0.0,0.0,90,Real Sociedad,Malaga,2,2,0
Clement Lenglet 5050,DC,0,0,0,0.0,0.0,90,Sevilla,Osasuna,5,0,0
Raphael Varane 2245,DC,0,1,1,0.0191251002252101,0.6929010152816772,90,Malaga,Real Madrid,0,2,1
Aymeric Laporte 2498,DC,0,0,2,0.1953870058059692,0.0,90,Atletico Madrid,Athletic Club,3,1,0
Thomas Partey 2328,DR,0,0,1,0.5942699909210205,0.1874819993972778,90,Atletico Madrid,Athletic Club,3,1,2
Jonny 2280,DL,0,0,0,0.0,0.0962229967117309,90,Celta Vigo,Real Sociedad,2,2,1
Layvin Kurzawa 3298,DL,0,0,0,0.0,0.0,90,Rennes,Paris Saint Germain,0,1,0
Thiago Silva 3288,DC,0,0,0,0.0,0.0,90,Rennes,Paris Saint Germain,0,1,0
Diego Carlos 5712,DC,0,0,0,0.0,0.0,90,Toulouse,Nantes,0,1,0
Issa Diop 3203,DC,0,0,0,0.0,0.0,90,Toulouse,Nantes,0,1,0
Diego Carlos 5712,DC,0,0,0,0.0,0.0,90,Nantes,Paris Saint Germain,0,2,0
Thiago Silva 3288,DC,0,0,0,0.0,0.0,90,Nantes,Paris Saint Germain,0,2,0
Issa Diop 3203,DC,0,0,0,0.0,0.0,90,Bordeaux,Toulouse,1,0,0
Diego Carlos 5712,DC,0,0,0,0.0,0.0,90,Rennes,Nantes,1,1,0
Issa Diop 3203,DC,0,0,1,0.0633556023240089,0.0,90,Toulouse,Saint-Etienne,0,3,0
Layvin Kurzawa 3298,DL,0,0,0,0.0,0.078033298254013,90,Paris Saint Germain,Monaco,1,1,1
Thiago Silva 3288,DC,0,0,0,0.0,0.0,90,Paris Saint Germain,Monaco,1,1,0
Layvin Kurzawa 3298,DL,0,0,1,0.0200050007551908,0.1006530001759529,90,Dijon,Paris Saint Germain,1,3,1
Serge Aurier 3600,DR,0,0,1,0.0591010004281997,0.1417070031166076,90,Dijon,Paris Saint Germain,1,3,2
Thiago Silva 3288,DC,1,0,2,0.7821599841117859,0.0,90,Dijon,Paris Saint Germain,1,3,0
Issa Diop 3203,DC,0,0,0,0.0,0.0,90,Toulouse,Angers,4,0,0
Diego Carlos 5712,DC,0,0,0,0.0,0.0,90,Nantes,Nancy,0,2,0
Issa Diop 3203,DC,0,0,0,0.0,0.0,90,Lorient,Toulouse,1,1,0
Serge Aurier 3600,DR,0,0,2,0.640483021736145,0.2247889935970306,90,Paris Saint Germain,Lille,2,1,2
Thiago Silva 3288,DC,0,0,0,0.0,0.0,90,Paris Saint Germain,Lille,2,1,0
Diego Carlos 5712,DC,1,0,1,0.6267880201339722,0.0,90,SC Bastia,Nantes,2,2,0
Layvin Kurzawa 3298,DL,0,0,0,0.0,0.0551235005259513,90,Bordeaux,Paris Saint Germain,0,3,1
Yves Bissouma 5609,DMC,1,0,3,0.0447068996727466,0.0478179007768631,85,Lille,Angers,1,2,2
Issa Diop 3203,DC,1,1,1,0.2963039875030517,0.0816306993365287,90,Toulouse,SC Bastia,4,1,1
Diego Carlos 5712,DC,1,0,3,0.8081719875335693,0.0,90,Nantes,Marseille,3,2,0
Issa Diop 3203,DC,0,0,0,0.0,0.0,90,Paris Saint Germain,Toulouse,0,0,0
Serge Aurier 3600,DR,0,0,0,0.0,0.0333096012473106,90,Paris Saint Germain,Toulouse,0,0,1
Diego Carlos 5712,DC,0,0,1,0.0877783969044685,0.0,90,Metz,Nantes,1,1,0
Layvin Kurzawa 3298,DL,0,0,6,0.7081810235977173,0.0,90,Marseille,Paris Saint Germain,1,5,0
Thiago Silva 3288,DC,0,1,1,0.150407999753952,0.4918409883975982,90,Marseille,Paris Saint Germain,1,5,1
Diego Carlos 5712,DC,0,0,0,0.0,0.0,90,Nantes,Dijon,3,1,0
Layvin Kurzawa 3298,DL,0,0,2,0.0930667966604232,0.1025480031967163,90,Paris Saint Germain,Nancy,1,0,1
Serge Aurier 3600,DR,0,0,2,0.3793700039386749,0.0918342992663383,90,Paris Saint Germain,Nancy,1,0,1
Thiago Silva 3288,DC,0,0,3,0.0729162022471427,0.0285158995538949,90,Paris Saint Germain,Nancy,1,0,1
Issa Diop 3203,DC,0,0,0,0.0,0.0,90,Toulouse,Lille,1,1,0
Diego Carlos 5712,DC,0,0,0,0.0,0.0,90,Monaco,Nantes,4,0,0
Layvin Kurzawa 3298,DL,0,0,1,0.0150050995871424,0.0695943012833595,90,Lorient,Paris Saint Germain,1,2,1
Thiago Silva 3288,DC,0,0,1,0.0164515990763902,0.0,90,Lorient,Paris Saint Germain,1,2,0
Diego Carlos 5712,DC,0,0,0,0.0,0.0,90,Montpellier,Nantes,2,3,0
Issa Diop 3203,DC,0,0,0,0.0,0.0,90,Lyon,Toulouse,4,0,0
Diego Carlos 5712,DC,0,0,3,0.2002439945936203,0.0,90,Nantes,Nice,1,1,0
Issa Diop 3203,DC,0,0,1,0.0323682986199855,0.0,90,Toulouse,Rennes,0,0,0
Serge Aurier 3600,DR,0,0,0,0.0,0.0,90,Paris Saint Germain,Lyon,2,1,0
Thiago Silva 3288,DC,0,0,1,0.0642341971397399,0.0,90,Paris Saint Germain,Lyon,2,1,0
Issa Diop 3203,DC,0,0,1,0.0098412595689296,0.0488296002149581,90,Montpellier,Toulouse,0,1,1
Diego Carlos 5712,DC,0,0,2,0.1131130009889602,0.0483595989644527,90,Nantes,Angers,2,1,1
Diego Carlos 5712,DC,0,0,0,0.0,0.0,90,Saint-Etienne,Nantes,1,1,0
Layvin Kurzawa 3298,DL,0,0,0,0.0,0.0,42,Paris Saint Germain,Guingamp,4,0,0
Serge Aurier 3600,DC,0,0,2,0.6341130137443542,0.0,90,Paris Saint Germain,Guingamp,4,0,0
Issa Diop 3203,DC,0,0,0,0.0,0.048947699368,90,Toulouse,Marseille,0,0,1
Serge Aurier 3600,DR,0,0,1,0.015591399744153,0.0,90,Angers,Paris Saint Germain,0,2,0
Diego Carlos 5712,DC,0,0,0,0.0,0.0,90,Nantes,Bordeaux,0,1,0
Issa Diop 3203,DC,0,0,0,0.0,0.0,90,Guingamp,Toulouse,2,1,0
Serge Aurier 3600,DR,0,0,2,0.3659850060939789,0.5658569931983948,90,Paris Saint Germain,Montpellier,2,0,2
Thiago Silva 3288,DC,0,0,0,0.0,0.0,90,Paris Saint Germain,Montpellier,2,0,0
Issa Diop 3203,DC,0,0,0,0.0,0.0,90,Toulouse,Nice,1,1,0
Diego Carlos 5712,DC,0,0,0,0.0,0.0194819997996091,90,Caen,Nantes,0,2,1
Serge Aurier 3600,DR,0,0,0,0.0,0.0109751997515559,65,Nice,Paris Saint Germain,3,1,1
Thiago Silva 3288,DC,0,1,2,0.091379202902317,0.5636360049247742,90,Nice,Paris Saint Germain,3,1,1
Issa Diop 3203,DC,0,0,0,0.0,0.0,90,Monaco,Toulouse,3,1,0
Diego Carlos 5712,DC,0,0,0,0.0,0.04242679849267,90,Nantes,Lorient,1,0,1
Diego Carlos 5712,DC,0,0,0,0.0,0.0,90,Lyon,Nantes,3,2,0
Thiago Silva 3288,DC,0,0,1,0.4771299958229065,0.0273035001009702,90,Paris Saint Germain,SC Bastia,5,0,1
Issa Diop 3203,DC,0,0,0,0.0,0.0,90,Toulouse,Caen,0,1,0
Thiago Silva 3288,DC,0,0,0,0.0,0.0,46,Saint-Etienne,Paris Saint Germain,0,5,0
Fabinho 3420,DR,0,0,0,0.0,0.0388220995664596,90,Monaco,Lille,4,0,1
Diego Carlos 5712,DC,0,0,0,0.0,0.0,90,Nantes,Guingamp,4,1,0
Issa Diop 3203,DC,0,0,0,0.0,0.0,90,Metz,Toulouse,1,1,0
Diego Carlos 5712,DC,0,0,0,0.0,0.0,90,Lille,Nantes,3,0,0
Serge Aurier 3600,DR,0,0,2,0.3399899899959564,0.0796739012002945,90,Paris Saint Germain,Caen,1,1,2
John Stones 586,DC,0,0,0,0.0,0.0,90,Aston Villa,Everton,3,2,0
Seamus Coleman 585,DR,0,0,0,0.0,0.03157240152359,90,Aston Villa,Everton,3,2,1
Nathaniel Clyne 603,DR,0,0,1,0.0088073499500751,0.0909281000494957,90,Sunderland,Southampton,2,1,1
Jonjo Shelvey 769,DMC,0,2,7,0.4003379940986633,0.6705930233001709,90,Swansea,Stoke,2,0,2
Aaron Cresswell 534,DL,0,0,1,0.00964030995965,0.1224989965558052,90,West Ham,Burnley,1,0,2
Ben Mee 1654,DL,0,0,1,0.0227636992931365,0.0,90,West Ham,Burnley,1,0,0
Cheikhou Kouyaté 532,DMC,0,0,4,0.2031469941139221,0.0,90,West Ham,Burnley,1,0,0
Kieran Trippier 652,DR,0,0,1,0.0560377016663551,0.2587220072746277,90,West Ham,Burnley,1,0,5
Craig Dawson 804,DR,0,0,0,0.0,0.0,90,Manchester United,West Bromwich Albion,0,1,0
César Azpilicueta 681,DL,0,0,1,0.0597115010023117,0.0839347019791603,90,Chelsea,Crystal Palace,1,0,1
Joel Ward 510,DL,0,0,0,0.0,0.0,90,Chelsea,Crystal Palace,1,0,0
Eric Dier 643,DR,0,0,2,0.4125730097293854,0.474941998720169,90,Tottenham,Manchester City,0,1,3
John Stones 586,DC,0,0,0,0.0,0.0176651999354362,90,Everton,Sunderland,0,2,1
Seamus Coleman 585,DR,0,0,4,0.2012480050325393,0.0,90,Everton,Sunderland,0,2,0
Ben Mee 1654,DL,0,0,1,0.0624675005674362,0.0,90,Hull,Burnley,0,1,0
Kieran Trippier 652,DR,0,0,0,0.0,0.0,90,Hull,Burnley,0,1,0
Aaron Cresswell 534,DL,0,0,0,0.0,0.0,90,Aston Villa,West Ham,1,0,0
Cheikhou Kouyaté 532,DMC,0,0,0,0.0,0.0,90,Aston Villa,West Ham,1,0,0
Harrison Reed 910,DMC,0,0,2,0.0531783998012542,0.0,90,Leicester,Southampton,2,0,0
Nathaniel Clyne 603,DR,0,0,0,0.0,0.0364356003701686,90,Leicester,Southampton,2,0,2
Craig Dawson 804,DR,0,0,1,0.1332489997148513,0.0592476986348629,90,Newcastle United,West Bromwich Albion,1,1,1
Jack Colback 767,DMC,0,0,0,0.0,0.014050199650228,90,Newcastle United,West Bromwich Albion,1,1,1
Eric Dier 643,DR,0,0,1,0.0287829004228115,0.0,90,Stoke,Tottenham,3,0,0
Joel Ward 510,DR,0,0,0,0.0,0.0864008963108062,90,Crystal Palace,Manchester United,1,2,2
Luke Shaw 1006,DL,0,0,0,0.0,0.0,39,Crystal Palace,Manchester United,1,2,0
Kurt Zouma 935,DC,0,0,0,0.0,0.0,34,Chelsea,Liverpool,1,1,0
Ruben Loftus-Cheek 688,DMC,0,0,0,0.0,0.0,62,Chelsea,Liverpool,1,1,0
Nathaniel Clyne 603,DR,0,0,1,0.0835354030132293,0.1251920014619827,90,Southampton,Aston Villa,6,1,1
Jack Colback 767,DMC,0,0,0,0.0,0.0161965992301702,90,Queens Park Rangers,Newcastle United,2,1,1
Eric Dier 643,DR,0,0,1,0.0437056012451648,0.0294512007385492,90,Tottenham,Hull,2,0,1
Aaron Cresswell 534,DL,0,0,0,0.0,0.0309004001319408,90,West Ham,Everton,1,2,1
John Stones 586,DC,0,0,1,0.057990301400423,0.0,90,West Ham,Everton,1,2,0
Seamus Coleman 585,DR,0,0,0,0.0,0.1117400005459785,90,West Ham,Everton,1,2,2
Ben Mee 1654,DL,0,0,2,0.0641364008188247,0.0,90,Burnley,Stoke,0,0,0
Kieran Trippier 652,DR,0,0,0,0.0,0.0,90,Burnley,Stoke,0,0,0
Joel Ward 510,DR,0,0,0,0.0,0.0,90,Liverpool,Crystal Palace,1,3,0
Jonjo Shelvey 769,DMC,0,0,1,0.0206137001514434,0.0553877986967563,79,Swansea,Manchester City,2,4,1
Craig Dawson 804,DR,0,0,1,0.0713028982281684,0.074636198580265,90,West Bromwich Albion,Chelsea,3,0,1
Ruben Loftus-Cheek 688,DMC,0,0,1,0.0170719996094703,0.079070396721363,76,West Bromwich Albion,Chelsea,3,0,1
Ben Mee 1654,DL,0,0,0,0.0,0.1090769991278648,90,Aston Villa,Burnley,0,1,2
Kieran Trippier 652,DR,0,0,1,0.0328448005020618,0.0,90,Aston Villa,Burnley,0,1,0
Michael Keane 1653,DC,0,0,0,0.0,0.0,90,Aston Villa,Burnley,0,1,0
César Azpilicueta 681,DL,0,0,1,0.0314458012580871,0.0325901992619037,90,Chelsea,Sunderland,3,1,1
Joel Ward 510,DR,0,0,0,0.0,0.0840931981801986,90,Crystal Palace,Swansea,1,0,1
Craig Dawson 804,DR,0,0,0,0.0,0.0,90,Arsenal,West Bromwich Albion,4,1,0
Eric Dier 643,DR,0,1,0,0.0,0.4590489864349365,90,Everton,Tottenham,0,1,2
John Stones 586,DC,0,0,1,0.0090055298060178,0.0,90,Everton,Tottenham,0,1,0
Seamus Coleman 585,DR,0,0,0,0.0,0.0,90,Everton,Tottenham,0,1,0
Nathaniel Clyne 603,DR,0,0,0,0.0,0.0617806985974311,90,Manchester City,Southampton,2,0,1
Aaron Cresswell 534,DL,0,0,0,0.0,0.320715993642807,90,Newcastle United,West Ham,2,0,1
Cheikhou Kouyaté 532,DMC,0,0,0,0.0,0.0,78,Newcastle United,West Ham,2,0,0
Jack Colback 767,DMC,0,1,0,0.0,0.1375550031661987,90,Newcastle United,West Ham,2,0,4
John Stones 586,DC,0,0,2,0.0717770010232925,0.0,90,Everton,Southampton,1,0,0
Nathaniel Clyne 603,DR,0,0,1,0.0209960993379354,0.0612225010991096,90,Everton,Southampton,1,0,1
Seamus Coleman 585,DR,0,0,0,0.0,0.0799928978085517,90,Everton,Southampton,1,0,1
Aaron Cresswell 534,DL,0,0,0,0.0,0.0,90,Leicester,West Ham,2,1,0
Jeffrey Schlupp 757,DL,0,0,2,0.1413780003786087,0.0119874998927116,90,Leicester,West Ham,2,1,1
César Azpilicueta 681,DL,0,0,0,0.0,0.0,90,Chelsea,Stoke,2,1,0
Ben Mee 1654,DL,0,0,0,0.0,0.0,90,Burnley,Tottenham,0,0,0
Eric Dier 643,DC,0,0,0,0.0,0.0221088994294405,90,Burnley,Tottenham,0,0,1
Kieran Trippier 652,DR,0,0,0,0.0,0.1650920063257217,90,Burnley,Tottenham,0,0,2
Kyle Walker 638,DR,0,0,0,0.0,0.0,49,Burnley,Tottenham,0,0,0
Jack Colback 767,DL,0,0,1,0.016610100865364,0.0,90,Sunderland,Newcastle United,1,0,0
Joel Ward 510,DR,0,0,0,0.0,0.0,90,Crystal Palace,Manchester City,2,1,0
John Stones 586,DC,0,0,0,0.0,0.0,90,Swansea,Everton,1,1,0
Seamus Coleman 585,DR,0,0,1,0.019260099157691,0.0577383004128932,90,Swansea,Everton,1,1,2
Joel Ward 510,DR,0,0,1,0.030826099216938,0.0,90,Sunderland,Crystal Palace,1,4,0
Aaron Cresswell 534,DL,1,0,1,0.0651443004608154,0.0,90,West Ham,Stoke,1,1,0
Eric Dier 643,DC,0,0,0,0.0,0.0,90,Tottenham,Aston Villa,0,1,0
Craig Dawson 804,DR,0,0,0,0.0,0.0,90,West Bromwich Albion,Leicester,2,3,0
Jeffrey Schlupp 757,DL,0,0,1,0.0418503992259502,0.0,90,West Bromwich Albion,Leicester,2,3,0
Ben Mee 1654,DL,0,0,0,0.0,0.0,90,Burnley,Arsenal,0,1,0
Kieran Trippier 652,DR,0,0,1,0.0635278970003128,0.0,90,Burnley,Arsenal,0,1,0
César Azpilicueta 681,DL,0,0,0,0.0,0.0,90,Queens Park Rangers,Chelsea,0,1,0
Jack Colback 767,DMC,0,0,0,0.0,0.0179111007601022,90,Liverpool,Newcastle United,2,0,1
Ben Mee 1654,DL,0,0,1,0.0658923983573913,0.0277136005461215,90,Everton,Burnley,1,0,1
John Stones 586,DC,0,0,0,0.0,0.0,90,Everton,Burnley,1,0,0
Kieran Trippier 652,DR,0,0,0,0.0,0.5858550071716309,90,Everton,Burnley,1,0,3
Seamus Coleman 585,DR,0,0,1,0.0192421991378068,0.0124642001464962,90,Everton,Burnley,1,0,1
Craig Dawson 804,DR,0,0,0,0.0,0.0,73,Crystal Palace,West Bromwich Albion,0,2,0
Joel Ward 510,DR,0,0,0,0.0,0.0475515983998775,90,Crystal Palace,West Bromwich Albion,0,2,1
Nathaniel Clyne 603,DR,0,0,1,0.0451579988002777,0.0,90,Stoke,Southampton,2,1,0
César Azpilicueta 681,DL,0,0,0,0.0,0.0696889013051986,90,Chelsea,Manchester United,1,0,1
Kurt Zouma 935,DMC,0,0,1,0.0208250004798173,0.0,90,Chelsea,Manchester United,1,0,0
Luke Shaw 1006,DL,0,0,2,0.1051409989595413,0.2953329980373382,81,Chelsea,Manchester United,1,0,3
Aaron Cresswell 534,DL,0,0,0,0.0,0.2819609940052032,90,Manchester City,West Ham,2,0,1
Eric Dier 643,DR,0,0,0,0.0,0.0163512006402015,90,Newcastle United,Tottenham,1,3,1
Ben Davies 660,DL,0,0,0,0.0,0.0,77,Southampton,Tottenham,2,2,0
Eric Dier 643,DR,0,1,0,0.0,0.0614883005619049,90,Southampton,Tottenham,2,2,1
Nathaniel Clyne 603,DR,0,0,0,0.0,0.0,90,Southampton,Tottenham,2,2,0
Aaron Cresswell 534,DL,0,0,1,0.0612141005694866,0.0,90,Queens Park Rangers,West Ham,0,0,0
Jonjo Shelvey 769,DMC,0,0,1,0.0278000999242067,0.0279121007770299,90,Newcastle United,Swansea,2,3,2
Craig Dawson 804,DR,0,0,0,0.0,0.0211248006671667,90,West Bromwich Albion,Liverpool,0,0,1
Jordan Henderson 605,DMC,0,0,1,0.6309139728546143,0.0587831996381282,90,West Bromwich Albion,Liverpool,0,0,3
Ben Mee 1654,DL,0,0,1,0.0190446991473436,0.1024900004267692,90,Burnley,Leicester,0,1,1
Kieran Trippier 652,DR,0,0,0,0.0,0.1537680029869079,90,Burnley,Leicester,0,1,4
Marc Albrighton 753,DR,0,0,0,0.0,0.0148048000410199,73,Burnley,Leicester,0,1,1
John Stones 586,DC,1,0,1,0.0316221006214618,0.0,90,Everton,Manchester United,3,0,0
Luke Shaw 1006,DL,0,0,0,0.0,0.0654468014836311,90,Everton,Manchester United,3,0,2
Seamus Coleman 585,DR,0,0,0,0.0,0.0296464003622531,90,Everton,Manchester United,3,0,1
César Azpilicueta 681,DL,0,0,0,0.0,0.0252665001899003,90,Arsenal,Chelsea,0,0,1
César Azpilicueta 681,DL,0,0,0,0.0,0.0299935992807149,90,Leicester,Chelsea,1,3,1
Marc Albrighton 753,DR,1,0,2,0.4501619935035705,0.0781062021851539,90,Leicester,Chelsea,1,3,2
