player_name,position,goals,assists,shots,xG,xA,time,h_team,a_team,h_goals,a_goals,key_passes
Rúben Neves 6853,MC,0,0,0,0.0,0.0,90,Liverpool,Wolverhampton Wanderers,2,0,0
James Maddison 6818,ML,0,0,1,0.0244904998689889,0.0596701018512249,85,Leicester,Chelsea,0,0,2
Jorginho 1389,MC,0,0,0,0.0,0.1278830021619796,90,Leicester,Chelsea,0,0,2
Marc Albrighton 753,MR,0,0,0,0.0,0.0244904998689889,77,Leicester,Chelsea,0,0,1
Ruben Loftus-Cheek 688,MC,0,0,3,0.2065380066633224,0.0790686979889869,90,Leicester,Chelsea,0,0,3
Youri Tielemans 5956,MC,0,0,3,0.071804903447628,0.0,90,Leicester,Chelsea,0,0,0
Ayoze Pérez 770,MR,1,0,2,0.7273650169372559,0.3492200076580047,90,Fulham,Newcastle United,0,4,2
Jonjo Shelvey 769,MC,1,0,2,0.0447736009955406,0.1051319986581802,90,Fulham,Newcastle United,0,4,2
James McArthur 633,MC,0,0,2,0.2027039974927902,0.2671650052070617,90,Crystal Palace,Bournemouth,5,3,1
Jefferson Lerma 2182,MC,1,0,1,0.0110574001446366,0.0712497010827064,90,Crystal Palace,Bournemouth,5,3,1
Luka Milivojevic 5549,MC,0,0,2,0.0440367013216018,0.1240329965949058,90,Crystal Palace,Bournemouth,5,3,3
Nathan Aké 579,MC,0,0,1,0.1022860035300254,0.3249529898166656,90,Crystal Palace,Bournemouth,5,3,1
Ryan Fraser 1683,ML,0,0,3,0.0729950964450836,0.2075940072536468,90,Crystal Palace,Bournemouth,5,3,3
Dwight McNeil 6756,ML,0,0,0,0.0,0.0478136986494064,67,Burnley,Arsenal,1,3,3
Bernardo Silva 3635,MR,0,0,2,0.4079770147800445,0.1315570026636123,90,Brighton,Manchester City,1,4,3
Ilkay Gündogan 314,MC,1,0,5,0.2191880047321319,0.1025310009717941,90,Brighton,Manchester City,1,4,1
Pascal Groß 239,MC,0,1,0,0.0,0.4817140102386474,90,Brighton,Manchester City,1,4,2
Riyad Mahrez 750,ML,1,1,4,0.2572740018367767,0.6252719759941101,90,Brighton,Manchester City,1,4,2
Yves Bissouma 5609,MC,0,0,0,0.0,0.0,90,Brighton,Manchester City,1,4,0
Remo Freuler 1488,MC,0,0,0,0.0,0.1199660003185272,90,Atalanta,Frosinone,4,0,2
Timothy Castagne 6157,MR,1,0,1,0.4389890134334564,0.0871317014098167,90,Roma,Atalanta,3,3,2
Remo Freuler 1488,MC,0,0,1,0.0553802996873855,0.0311667993664741,90,Atalanta,Cagliari,0,1,1
Remo Freuler 1488,MC,0,0,0,0.0,0.0203350000083446,90,SPAL 2013,Atalanta,2,0,1
Rodrigo Bentancur 6108,MC,0,0,1,0.0286926999688148,0.0637893006205558,56,Frosinone,Juventus,0,2,4
Remo Freuler 1488,MC,0,0,0,0.0,0.0,90,AC Milan,Atalanta,2,2,0
Timothy Castagne 6157,MR,0,0,0,0.0,0.1329039931297302,90,AC Milan,Atalanta,2,2,3
Dennis Praet 1234,MC,0,0,0,0.0,0.0544008016586303,61,Sampdoria,Inter,0,1,1
Remo Freuler 1488,MC,0,0,0,0.0,0.0200871992856264,73,Atalanta,Torino,0,0,1
Dennis Praet 1234,MC,0,0,0,0.0,0.0,81,Cagliari,Sampdoria,0,0,0
Rodrigo Bentancur 6108,MC,0,0,1,0.0211887992918491,0.0,90,Juventus,Bologna,2,0,0
Timothy Castagne 6157,ML,0,0,2,0.0929808020591735,0.0,79,Fiorentina,Atalanta,2,0,0
Dennis Praet 1234,MC,0,0,0,0.0,0.0598887987434864,90,Atalanta,Sampdoria,0,1,1
Remo Freuler 1488,MC,0,0,1,0.0813661962747573,0.1289889961481094,90,Atalanta,Sampdoria,0,1,1
Timothy Castagne 6157,ML,0,0,1,0.0464994013309478,0.0227694995701313,90,Atalanta,Sampdoria,0,1,1
Rodrigo Bentancur 6108,MC,1,0,1,0.5958579778671265,0.0658769011497497,90,Udinese,Juventus,0,2,2
Remo Freuler 1488,MC,0,2,0,0.0,0.2363909929990768,74,Chievo,Atalanta,1,5,3
Rodrigo Bentancur 6108,MC,0,0,1,0.0172160994261503,0.0,90,Juventus,Genoa,1,1,0
Dennis Praet 1234,MC,0,0,1,0.0159732997417449,0.0,90,Sampdoria,Sassuolo,0,0,0
Remo Freuler 1488,MC,0,0,1,0.1234740018844604,0.137364000082016,84,Atalanta,Parma Calcio 1913,3,0,4
Hamed Junior Traore 6986,MC,0,0,0,0.0,0.0,85,Empoli,Juventus,1,2,0
Rodrigo Bentancur 6108,MC,0,0,1,0.0188631992787122,0.0359623990952968,90,Empoli,Juventus,1,2,2
Dennis Praet 1234,MC,0,0,1,0.0214574001729488,0.033009298145771,90,AC Milan,Sampdoria,3,2,1
Remo Freuler 1488,MC,0,0,2,0.0739111006259918,0.056733701378107,90,Bologna,Atalanta,1,2,1
Rodrigo Bentancur 6108,MC,0,1,2,0.4611349999904632,0.3470140099525451,90,Juventus,Cagliari,3,1,1
Hamed Junior Traore 6986,MC,0,0,1,0.0208758004009723,0.0,90,Napoli,Empoli,5,1,0
Dennis Praet 1234,MC,0,0,2,0.0972967967391014,0.1167400032281875,90,Sampdoria,Torino,1,4,3
Remo Freuler 1488,MC,0,0,0,0.0,0.3292469978332519,90,Atalanta,Inter,4,1,1
Hamed Junior Traore 6986,MC,0,0,2,0.0869674012064933,0.3637059926986694,90,Empoli,Udinese,2,1,4
Dennis Praet 1234,MC,0,0,0,0.0,0.0,46,Roma,Sampdoria,4,1,0
Rodrigo Bentancur 6108,MC,0,0,0,0.0,0.1425209939479828,90,AC Milan,Juventus,0,2,1
Hamed Junior Traore 6986,MC,0,0,3,0.0864168033003807,0.0,86,Empoli,Atalanta,3,2,0
Remo Freuler 1488,MC,1,0,2,0.5839930176734924,0.0,90,Empoli,Atalanta,3,2,0
Dennis Praet 1234,MC,0,0,0,0.0,0.0,90,Genoa,Sampdoria,1,1,0
Rodrigo Bentancur 6108,MC,0,0,1,0.0185487996786832,0.0121916998177766,90,Juventus,SPAL 2013,2,0,1
Remo Freuler 1488,MC,0,0,1,0.091837503015995,0.0,90,Atalanta,Napoli,1,2,0
Dennis Praet 1234,MC,1,0,2,0.6170250177383423,0.0,90,Sampdoria,Bologna,4,1,0
Hamed Junior Traore 6986,MC,0,0,2,0.1559280008077621,0.0927824005484581,90,SPAL 2013,Empoli,2,2,1
Rodrigo Bentancur 6108,MC,0,0,2,0.1304599940776825,0.1010330021381378,90,Juventus,Inter,1,0,2
Dennis Praet 1234,MC,0,0,0,0.0,0.0,72,Lazio,Sampdoria,2,2,0
Remo Freuler 1488,MC,0,0,0,0.0,0.0974896028637886,90,Udinese,Atalanta,1,3,3
Hamed Junior Traore 6986,MC,0,0,1,0.0155009999871253,0.0,59,Empoli,Bologna,2,1,0
Remo Freuler 1488,MC,0,0,1,0.0854313969612121,0.0,90,Atalanta,Lazio,1,0,0
Christian Nørgaard 7083,MC,0,0,0,0.0,0.0313001982867717,76,Fiorentina,Empoli,3,1,1
Hamed Junior Traore 6986,MC,0,0,0,0.0,0.2146580070257187,73,Fiorentina,Empoli,3,1,3
Dennis Praet 1234,MC,0,2,1,0.0195892993360757,0.7838760018348694,90,Sampdoria,Parma Calcio 1913,2,0,2
Dennis Praet 1234,MC,0,0,0,0.0,0.8035839796066284,90,Empoli,Sampdoria,2,4,2
Hamed Junior Traore 6986,MC,0,1,3,0.1175599992275238,0.1085620000958442,90,Empoli,Sampdoria,2,4,1
Remo Freuler 1488,MC,0,0,2,0.0340142995119094,0.1238859966397285,90,Genoa,Atalanta,3,1,1
Rodrigo Bentancur 6108,MC,0,0,1,0.0172621998935937,0.1022809967398643,90,Juventus,Roma,1,0,2
Remo Freuler 1488,MC,0,0,0,0.0,0.0,90,Atalanta,Juventus,2,2,0
Rodrigo Bentancur 6108,MC,0,0,2,0.0640859976410865,0.0,54,Atalanta,Juventus,2,2,0
Timothy Castagne 6157,ML,0,0,3,0.4095160067081451,0.1948789954185485,90,Atalanta,Juventus,2,2,2
Dennis Praet 1234,MC,0,0,1,0.0141906002536416,0.0,90,Sampdoria,Chievo,2,0,0
Hamed Junior Traore 6986,MC,0,0,3,0.0999981015920639,0.0,65,Torino,Empoli,3,0,0
Hamed Junior Traore 6986,MC,0,0,1,0.0302552003413438,0.0478329993784427,90,Empoli,Inter,0,1,1
Christian Nørgaard 7083,MC,0,0,0,0.0,0.0,90,Genoa,Fiorentina,0,0,0
Dennis Praet 1234,MC,0,0,1,0.0253279004245996,0.1381109952926635,90,Juventus,Sampdoria,2,1,3
Remo Freuler 1488,MC,0,0,0,0.0,0.4219639897346496,90,Sassuolo,Atalanta,2,6,1
Timothy Castagne 6157,ML,0,0,0,0.0,0.0,90,Sassuolo,Atalanta,2,6,0
Hamed Junior Traore 6986,MC,0,0,1,0.0186324995011091,0.0180846992880105,90,Cagliari,Empoli,2,2,1
Dennis Praet 1234,MC,0,0,0,0.0,0.0602190010249614,90,Fiorentina,Sampdoria,3,3,1
Timothy Castagne 6157,ML,0,0,0,0.0,0.0,90,Frosinone,Atalanta,0,5,0
Lucas Paquetá 7365,MC,0,0,2,0.4665359854698181,0.0690321996808052,90,Genoa,AC Milan,0,2,2
Lucas Paquetá 7365,MC,0,0,2,0.1552699953317642,0.0,69,AC Milan,Napoli,0,0,0
Dennis Praet 1234,MC,0,0,0,0.0,0.0391791984438896,90,Sampdoria,Udinese,4,0,1
Sasa Lukic 1537,MC,0,0,0,0.0,0.0,81,Torino,Inter,1,0,0
Timothy Castagne 6157,ML,1,0,1,0.07984259724617,0.0987043976783752,90,Atalanta,Roma,3,3,2
Christian Nørgaard 7083,MC,0,0,0,0.0,0.0783960968255996,51,Chievo,Fiorentina,3,4,1
Hamed Junior Traore 6986,MC,0,0,2,0.1174689978361129,0.1119939982891082,74,Empoli,Genoa,1,3,1
Rodrigo Bentancur 6108,MC,0,0,1,0.0151065001264214,0.0,90,Lazio,Juventus,1,2,0
Sasa Lukic 1537,MC,0,0,0,0.0,0.0657135024666786,87,SPAL 2013,Torino,0,0,2
Remo Freuler 1488,MC,0,0,0,0.0,0.0,90,Cagliari,Atalanta,0,1,0
Timothy Castagne 6157,ML,0,0,0,0.0,0.0,90,Cagliari,Atalanta,0,1,0
Hamed Junior Traore 6986,MC,0,0,4,0.4986819922924042,0.0714175030589103,90,Empoli,Chievo,2,2,1
Lucas Paquetá 7365,MC,0,1,1,0.0202054008841514,0.5407670140266418,78,Roma,AC Milan,1,1,1
Remo Freuler 1488,MC,0,0,2,0.1294440031051635,0.0424119010567665,78,Atalanta,SPAL 2013,2,1,1
Timothy Castagne 6157,ML,0,0,0,0.0,0.0220896005630493,70,Atalanta,SPAL 2013,2,1,1
Hamed Junior Traore 6986,MC,0,0,0,0.0,0.039777498692274,70,Lazio,Empoli,1,0,1
Lucas Paquetá 7365,MC,1,0,1,0.3223069906234741,0.0524315014481544,90,AC Milan,Cagliari,3,0,2
Dennis Praet 1234,MC,0,0,3,0.090259201824665,0.0646637976169586,90,Sampdoria,Frosinone,0,1,2
Sasa Lukic 1537,MC,0,0,0,0.0,0.4216980040073395,61,Torino,Udinese,1,0,2
Lucas Paquetá 7365,MC,0,0,0,0.0,0.0,88,Atalanta,AC Milan,1,3,0
Remo Freuler 1488,MC,1,0,1,0.3725750148296356,0.0208932999521493,90,Atalanta,AC Milan,1,3,1
Timothy Castagne 6157,ML,0,0,2,0.1210530027747154,0.0243951007723808,90,Atalanta,AC Milan,1,3,1
Dennis Praet 1234,MC,0,0,0,0.0,0.0421446003019809,90,Inter,Sampdoria,2,1,1
Rodrigo Bentancur 6108,MC,0,0,0,0.0,0.0,90,Juventus,Frosinone,3,0,0
Sasa Lukic 1537,MC,0,0,0,0.0,0.0664886981248855,90,Napoli,Torino,0,0,2
Rodrigo Bentancur 6108,MC,0,0,0,0.0,0.0,90,Bologna,Juventus,0,1,0
Lucas Paquetá 7365,MC,0,0,0,0.0,0.0,71,AC Milan,Empoli,3,0,0
Dennis Praet 1234,MC,0,0,1,0.0540114007890224,0.8428909778594971,90,Sampdoria,Cagliari,1,0,2
Remo Freuler 1488,MC,0,0,0,0.0,0.0,90,Torino,Atalanta,2,0,0
Sasa Lukic 1537,MC,0,0,1,0.0131751000881195,0.0846533998847007,90,Torino,Atalanta,2,0,1
Dennis Praet 1234,MC,0,0,2,0.0496716983616352,0.0958452969789505,90,SPAL 2013,Sampdoria,1,2,2
Sasa Lukic 1537,MC,0,0,0,0.0,0.0,53,Torino,Chievo,3,0,0
Remo Freuler 1488,MC,0,2,2,0.5827109813690186,0.1053220033645629,90,Atalanta,Fiorentina,3,1,2
Lucas Paquetá 7365,MC,0,0,1,0.3160470128059387,0.0229793991893529,75,AC Milan,Sassuolo,1,0,1
Lucas Paquetá 7365,MC,0,0,0,0.0,0.0,55,Chievo,AC Milan,1,2,0
Rodrigo Bentancur 6108,MC,0,1,0,0.0,0.3265640139579773,90,Juventus,Udinese,4,1,3
Dennis Praet 1234,MC,0,0,2,0.3266850113868713,0.0100381001830101,90,Sampdoria,Atalanta,1,2,1
Remo Freuler 1488,MC,0,0,1,0.0318346992135047,0.0,90,Sampdoria,Atalanta,1,2,0
Remo Freuler 1488,MC,0,0,0,0.0,0.0204606000334024,90,Atalanta,Chievo,1,1,1
Hamed Junior Traore 6986,MC,0,0,1,0.0174605008214712,0.1236760020256042,81,Empoli,Frosinone,2,1,1
João Cancelo 2379,MR,0,0,0,0.0,0.0328518003225326,62,Genoa,Juventus,2,0,1
Rodrigo Bentancur 6108,MC,0,0,0,0.0,0.0,79,Genoa,Juventus,2,0,0
Dennis Praet 1234,MC,1,0,1,0.439081996679306,0.0795432031154632,90,Sassuolo,Sampdoria,3,5,2
Lucas Paquetá 7365,MC,0,0,2,0.0324826017022132,0.0,48,AC Milan,Inter,2,3,0
Sasa Lukic 1537,MC,0,0,0,0.0,0.0,90,Fiorentina,Torino,1,1,0
Hamed Junior Traore 6986,MC,0,0,1,0.0435399003326892,0.0,90,Juventus,Empoli,1,0,0
Rodrigo Bentancur 6108,MR,0,0,0,0.0,0.0,90,Juventus,Empoli,1,0,0
Remo Freuler 1488,MC,0,0,2,0.0962750986218452,0.7474799752235413,90,Parma Calcio 1913,Atalanta,1,3,4
Timothy Castagne 6157,ML,0,1,2,0.3107970058917999,0.6233540177345276,90,Parma Calcio 1913,Atalanta,1,3,1
Dennis Praet 1234,MC,0,0,2,0.0454644002020359,0.3515720069408417,90,Sampdoria,AC Milan,1,0,2
Remo Freuler 1488,MC,0,1,2,0.050585500895977,0.5024499893188477,90,Atalanta,Bologna,4,1,3
Hamed Junior Traore 6986,MC,0,0,1,0.0300421994179487,0.3319120109081268,90,Empoli,Napoli,2,1,2
Dennis Praet 1234,MC,0,0,1,0.0217205993831157,0.0,90,Torino,Sampdoria,2,1,0
Remo Freuler 1488,MC,0,0,0,0.0,0.0,90,Inter,Atalanta,0,0,0
Timothy Castagne 6157,ML,0,0,0,0.0,0.1104200035333633,90,Inter,Atalanta,0,0,2
Dennis Praet 1234,MC,0,0,1,0.0162624008953571,0.0,90,Sampdoria,Roma,0,1,0
Hamed Junior Traore 6986,MC,0,0,0,0.0,0.0880632996559143,83,Udinese,Empoli,3,2,1
Rodrigo Bentancur 6108,MC,0,0,1,0.1231570020318031,0.0,90,Juventus,AC Milan,2,1,0
Hamed Junior Traore 6986,MC,0,0,0,0.0,0.0959172025322914,90,Atalanta,Empoli,0,0,1
Remo Freuler 1488,MC,0,0,3,0.5350620150566101,0.0802125036716461,90,Atalanta,Empoli,0,0,3
Dennis Praet 1234,MC,0,0,1,0.0641584023833274,0.1052329987287521,90,Sampdoria,Genoa,2,0,1
Rodrigo Bentancur 6108,MC,0,0,0,0.0,0.0476123988628387,90,SPAL 2013,Juventus,2,1,2
Dennis Praet 1234,MC,0,0,0,0.0,0.1206070035696029,90,Bologna,Sampdoria,3,0,1
Hamed Junior Traore 6986,MC,1,0,5,0.2854520082473755,0.0967878028750419,90,Empoli,SPAL 2013,2,4,1
Remo Freuler 1488,MC,0,0,0,0.0,0.0224686004221439,56,Napoli,Atalanta,1,2,1
Dennis Praet 1234,MC,0,0,3,0.0721276029944419,0.0380657985806465,90,Sampdoria,Lazio,1,2,1
Lucas Paquetá 7365,MC,0,0,1,0.0212540999054908,0.0168156996369361,63,Torino,AC Milan,2,0,1
Remo Freuler 1488,MC,0,0,0,0.0,0.1051520034670829,79,Atalanta,Udinese,2,0,2
Hamed Junior Traore 6986,MC,0,0,0,0.0,0.0585098005831241,90,Bologna,Empoli,3,1,1
Hamed Junior Traore 6986,MC,0,0,1,0.0202396996319293,0.0,90,Empoli,Fiorentina,1,0,0
Sasa Lukic 1537,MC,1,0,2,0.3309870064258575,0.0,79,Juventus,Torino,1,1,0
Remo Freuler 1488,MC,0,1,2,0.1091289967298507,0.7168639898300171,87,Lazio,Atalanta,1,3,2
Timothy Castagne 6157,ML,1,0,1,0.2970260083675384,0.0796082019805908,90,Lazio,Atalanta,1,3,1
Lucas Paquetá 7365,MC,0,0,2,0.0431809984147548,0.0383420996367931,76,AC Milan,Bologna,2,1,1
Dennis Praet 1234,MC,0,1,3,0.1282259970903396,0.4418849945068359,90,Parma Calcio 1913,Sampdoria,3,3,2
Sasa Lukic 1537,MC,0,0,0,0.0,0.0,51,Torino,Sassuolo,3,2,0
Dennis Praet 1234,MC,0,0,0,0.0,0.0204565990716218,90,Sampdoria,Empoli,1,2,1
Hamed Junior Traore 6986,MC,0,1,0,0.0,1.053920030593872,88,Sampdoria,Empoli,1,2,2
Remo Freuler 1488,MC,0,0,1,0.0793846994638443,0.1569750010967254,90,Atalanta,Genoa,2,1,3
Timothy Castagne 6157,MR,1,0,2,0.7688230276107788,0.0795373022556305,90,Atalanta,Genoa,2,1,1
Dennis Praet 1234,MC,0,0,1,0.0299618002027273,0.0,90,Chievo,Sampdoria,0,0,0
Hamed Junior Traore 6986,MC,0,0,3,0.2488880008459091,0.138946995139122,90,Empoli,Torino,4,1,2
Remo Freuler 1488,MC,0,0,1,0.1060609966516494,0.0318824015557765,90,Juventus,Atalanta,1,1,1
Timothy Castagne 6157,MR,0,0,0,0.0,0.1135210022330284,90,Juventus,Atalanta,1,1,1
Remo Freuler 1488,MC,0,0,2,0.0518143996596336,0.0,90,Atalanta,Sassuolo,3,1,0
Timothy Castagne 6157,MR,0,0,0,0.0,0.0340166017413139,90,Atalanta,Sassuolo,3,1,1
Hamed Junior Traore 6986,MC,1,0,3,0.6696590185165405,0.0,90,Inter,Empoli,2,1,1
Dennis Praet 1234,MC,0,0,1,0.0163505002856254,0.086045503616333,90,Sampdoria,Juventus,2,0,3
Rodrigo Bentancur 6108,MC,0,0,2,0.1246910020709037,0.0,90,Sampdoria,Juventus,2,0,0
Júnior Firpo 6485,ML,0,0,1,0.0275347996503114,0.1328800022602081,90,Real Betis,Levante,0,3,2
Marc Roca 5086,MC,0,0,0,0.0,0.0095502100884914,90,Celta Vigo,Espanyol,1,1,1
Pablo Fornals 2335,MR,0,0,1,0.0204715002328157,0.0833417996764183,77,Villarreal,Real Sociedad,1,2,2
Rodri 2496,MC,0,0,0,0.0,0.0,90,Atletico Madrid,Rayo Vallecano,1,0,0
Philippe Coutinho 488,MC,0,0,1,0.0354316011071205,0.4541549980640411,84,Real Valladolid,Barcelona,0,1,2
Pablo Fornals 2335,MC,0,0,3,0.1841969937086105,0.0,64,Sevilla,Villarreal,0,0,0
Pablo Fornals 2335,MC,0,0,4,0.2972359955310821,0.0579695999622345,90,Villarreal,Girona,0,1,2
Thomas Partey 2328,MC,0,0,0,0.0,0.0,58,Celta Vigo,Atletico Madrid,2,0,0
Casemiro 2248,MC,0,0,0,0.0,0.0,90,Real Madrid,Leganes,4,1,0
Marc Roca 5086,MC,0,0,1,0.0198615994304418,0.0,90,Alaves,Espanyol,2,1,0
Philippe Coutinho 488,MC,0,1,5,0.677761971950531,0.7879840135574341,90,Barcelona,SD Huesca,8,2,3
Marc Roca 5086,MC,0,0,1,0.0164142996072769,0.0,90,Espanyol,Levante,1,0,0
Douglas Luiz 6122,MC,0,0,0,0.0,0.0247930008918046,90,Girona,Celta Vigo,3,2,1
Casemiro 2248,MC,0,0,3,0.1142069995403289,0.0,90,Real Madrid,Espanyol,1,0,0
Rodri 2496,MC,0,0,0,0.0,0.0115841999650001,60,Getafe,Atletico Madrid,0,2,1
Pablo Sarabia 2199,MC,1,3,1,0.0983946993947029,1.1811599731445312,75,Levante,Sevilla,2,6,6
Pablo Fornals 2335,MR,0,0,0,0.0,0.0,70,Villarreal,Valencia,0,0,0
Marc Roca 5086,MC,0,0,0,0.0,0.0188347995281219,90,Espanyol,Eibar,1,0,2
Gonçalo Guedes 5682,ML,0,1,3,0.092638298869133,0.3646950125694275,77,Valencia,Celta Vigo,1,1,1
Douglas Luiz 6122,MC,0,0,1,0.0174452997744083,0.0,90,Girona,Real Betis,0,1,0
Philippe Coutinho 488,MC,1,0,2,0.0862016975879669,0.0962563008069992,90,Leganes,Barcelona,2,1,2
Thomas Partey 2328,MC,1,0,3,0.0666472986340522,0.0299928002059459,90,Atletico Madrid,SD Huesca,3,0,1
Pablo Fornals 2335,MR,1,1,3,0.1736260056495666,1.0522700548171997,90,Athletic Club,Villarreal,0,3,3
Casemiro 2248,MC,0,0,1,0.0081219403073191,0.0179702993482351,90,Sevilla,Real Madrid,3,0,1
Pablo Sarabia 2199,MC,0,0,1,0.0219620000571012,0.1553650051355362,90,Sevilla,Real Madrid,3,0,2
Douglas Luiz 6122,MC,0,0,2,0.0244082994759082,0.0121617000550031,90,SD Huesca,Girona,1,1,1
Casemiro 2248,MC,0,0,2,0.0933571010828018,0.0,90,Real Madrid,Atletico Madrid,0,0,0
Rodri 2496,MC,0,0,0,0.0,0.018214700743556,86,Real Madrid,Atletico Madrid,0,0,1
Pablo Sarabia 2199,MC,0,0,2,0.4665960073471069,0.0,73,Eibar,Sevilla,1,3,0
Mathias Jensen 7166,MR,0,0,2,0.0911924019455909,0.0,77,Celta Vigo,Getafe,1,1,0
Pablo Fornals 2335,MR,0,0,4,0.1806749999523162,0.0533295981585979,90,Villarreal,Real Valladolid,0,1,2
Casemiro 2248,MC,0,0,2,0.037296999245882,0.0,62,Alaves,Real Madrid,1,0,0
Douglas Luiz 6122,MC,0,0,1,0.020771199837327,0.0101744998246431,90,Girona,Eibar,2,3,1
Pablo Sarabia 2199,MC,1,1,2,0.3556689918041229,0.6621639728546143,90,Sevilla,Celta Vigo,2,1,1
Gonçalo Guedes 5682,ML,0,0,0,0.0,0.0,11,Valencia,Barcelona,1,1,0
Marc Roca 5086,MC,0,0,1,0.0278169997036457,0.1219749972224235,90,Espanyol,Villarreal,3,1,2
Pablo Fornals 2335,ML,0,0,2,0.1614480018615722,0.5950109958648682,90,Espanyol,Villarreal,3,1,2
Rodri 2496,MC,0,0,1,0.0132723003625869,0.0,90,Atletico Madrid,Real Betis,1,0,0
Pablo Sarabia 2199,MC,0,0,4,0.8142420053482056,0.148836001753807,90,Barcelona,Sevilla,4,2,3
Douglas Luiz 6122,MC,0,0,1,0.0132841002196073,0.0169210005551576,90,Real Sociedad,Girona,0,0,1
Marc Roca 5086,MC,0,0,1,0.6091650128364563,0.0,90,SD Huesca,Espanyol,0,2,0
Rodri 2496,MC,0,0,0,0.0,0.0,46,Villarreal,Atletico Madrid,1,1,0
Thomas Partey 2328,MC,0,0,2,0.0491993986070156,0.0205390006303787,90,Villarreal,Atletico Madrid,1,1,1
Casemiro 2248,MC,0,0,4,0.2306450009346008,0.5864369869232178,90,Real Madrid,Levante,1,2,3
Casemiro 2248,MC,0,0,0,0.0,0.0,90,Barcelona,Real Madrid,5,1,0
Marc Roca 5086,MC,0,0,1,0.0243455991148948,0.0,90,Real Valladolid,Espanyol,1,1,0
Douglas Luiz 6122,MC,0,0,2,0.0606493987143039,0.3879669904708862,90,Girona,Rayo Vallecano,2,1,1
Rodri 2496,MC,0,0,1,0.0122197000309824,0.0,90,Atletico Madrid,Real Sociedad,2,0,0
Gonçalo Guedes 5682,ML,0,0,5,0.5901839733123779,0.1215900033712387,90,Valencia,Girona,0,1,3
Rodri 2496,MC,0,0,1,0.0939735993742942,0.01731470040977,90,Leganes,Atletico Madrid,1,1,1
Marc Roca 5086,MC,0,0,0,0.0,0.0,90,Espanyol,Athletic Club,1,0,0
Casemiro 2248,MC,0,0,5,0.3650879859924316,0.0529187992215156,56,Real Madrid,Real Valladolid,2,0,2
Pablo Fornals 2335,ML,0,0,4,0.3083589971065521,0.1181560009717941,90,Villarreal,Levante,1,1,2
Rodri 2496,MC,1,0,2,0.189859002828598,0.0453438982367515,90,Atletico Madrid,Athletic Club,3,2,1
Thomas Partey 2328,MC,1,1,2,0.081159196794033,0.1548459976911544,90,Atletico Madrid,Athletic Club,3,2,2
Pablo Fornals 2335,ML,0,0,0,0.0,0.0,82,Rayo Vallecano,Villarreal,2,2,0
Gonçalo Guedes 5682,ML,0,0,0,0.0,0.710777997970581,85,Getafe,Valencia,0,1,2
Casemiro 2248,MC,0,0,0,0.0,0.0,18,Celta Vigo,Real Madrid,2,4,0
Júnior Firpo 6485,ML,1,1,2,0.4517540037631988,0.7510370016098022,90,Barcelona,Real Betis,3,4,2
Marc Roca 5086,MC,0,0,1,0.0105160996317863,0.0,90,Sevilla,Espanyol,2,1,0
Pablo Sarabia 2199,MC,0,0,6,0.298132985830307,0.4857630133628845,90,Sevilla,Espanyol,2,1,1
Rodri 2496,MC,0,0,0,0.0,0.0279329996556043,90,Atletico Madrid,Barcelona,1,1,1
Júnior Firpo 6485,ML,0,0,1,0.0191367007791996,0.0,90,Villarreal,Real Betis,2,1,0
Marc Roca 5086,MC,0,0,3,0.0706736966967582,0.0198919996619224,90,Espanyol,Girona,1,3,1
Marc Cucurella 7134,ML,0,1,0,0.0,1.177109956741333,90,Eibar,Real Madrid,3,0,4
Gonçalo Guedes 5682,ML,0,0,1,0.0483903996646404,0.0,72,Valencia,Rayo Vallecano,3,0,0
Rodri 2496,MC,0,0,1,0.136012002825737,0.0186714995652437,66,Girona,Atletico Madrid,1,1,1
Thomas Partey 2328,MC,0,0,3,0.0545883998274803,0.1348879933357238,90,Girona,Atletico Madrid,1,1,3
Gonçalo Guedes 5682,ML,0,0,1,0.0387616008520126,0.0,90,Real Madrid,Valencia,2,0,0
Pablo Fornals 2335,ML,0,0,0,0.0,0.0738423019647598,90,Barcelona,Villarreal,2,0,3
Philippe Coutinho 488,ML,0,0,1,0.028404600918293,0.0,80,Barcelona,Villarreal,2,0,0
Marc Roca 5086,MC,0,0,1,0.0159840993583202,0.0,90,Espanyol,Barcelona,0,4,0
Rodri 2496,MC,1,0,2,0.7320129871368408,0.0,90,Atletico Madrid,Alaves,3,0,0
Thomas Partey 2328,MC,0,0,1,0.3533410131931305,0.0,90,Atletico Madrid,Alaves,3,0,0
Marc Cucurella 7134,ML,0,0,2,0.1595530062913894,0.1203119978308677,90,Eibar,Levante,4,4,1
Gonçalo Guedes 5682,ML,0,0,1,0.0202406998723745,0.0460448004305362,63,Valencia,Sevilla,1,1,2
Pablo Sarabia 2199,MC,1,0,3,0.7095370292663574,0.1238550022244453,90,Valencia,Sevilla,1,1,1
Pablo Sarabia 2199,MC,1,0,4,0.6475229859352112,0.3528909981250763,90,Sevilla,Girona,2,0,2
Pedro Porro 6912,MR,0,0,0,0.0,0.0,90,Sevilla,Girona,2,0,0
Júnior Firpo 6485,ML,0,0,0,0.0,0.0,40,Espanyol,Real Betis,1,3,0
Marc Roca 5086,MC,0,0,1,0.024533100426197,0.0,90,Espanyol,Real Betis,1,3,0
