player_name,position,goals,assists,shots,xG,xA,time,h_team,a_team,h_goals,a_goals,key_passes
Jordan Ayew 672,FW,0,0,1,0.0816098004579544,0.0141478003934025,67,Crystal Palace,Newcastle United,0,2,1
Dominic Calvert-Lewin 5555,FW,0,0,3,0.2154790014028549,0.04599329829216,90,Everton,Leeds,0,1,2
Patrick Bamford 822,FW,0,0,6,0.8106619715690613,0.0874769985675811,90,Everton,Leeds,0,1,2
Richarlison 6026,FWL,0,0,4,0.2778069972991943,0.1294180005788803,90,Everton,Leeds,0,1,2
Jamie Vardy 755,FW,0,1,3,0.2777749896049499,0.0507953017950058,90,Leicester,Fulham,1,2,1
Chris Wood 4456,FW,0,0,0,0.0,0.0,69,Manchester City,Burnley,5,0,0
Gabriel Jesus 5543,FW,0,1,2,0.2148849964141845,0.2097859978675842,90,Manchester City,Burnley,5,0,2
Che Adams 7700,FW,0,0,1,0.0650369003415107,0.1026490032672882,90,Southampton,Manchester United,2,3,2
Marcus Rashford 556,FW,0,1,1,0.4046399891376495,0.4302729964256286,90,Southampton,Manchester United,2,3,3
Theo Walcott 503,FW,0,0,2,0.0710368975996971,0.0,90,Southampton,Manchester United,2,3,0
Callum Wilson 468,FW,0,0,0,0.0,0.0,90,Aston Villa,Newcastle United,2,0,0
Ollie Watkins 8865,FW,1,0,2,0.6848469972610474,0.5571560263633728,90,Aston Villa,Newcastle United,2,0,1
Che Adams 7700,FW,0,0,0,0.0,0.0314041003584861,90,Brighton,Southampton,1,2,1
Danny Welbeck 501,FW,0,0,1,0.0779042989015579,0.5771769881248474,83,Brighton,Southampton,1,2,1
Theo Walcott 503,FW,0,0,2,0.0844229981303215,0.0,70,Brighton,Southampton,1,2,0
Chris Wood 4456,FW,0,0,3,0.4849120080471039,0.1104390025138855,90,Burnley,Everton,1,1,1
Dominic Calvert-Lewin 5555,FW,1,0,4,1.5808500051498413,0.0,90,Burnley,Everton,1,1,0
Richarlison 6026,FWL,0,1,2,0.0550150014460086,0.9240480065345764,90,Burnley,Everton,1,1,3
Hakim Ziyech 8992,FWR,0,0,1,0.0650821030139923,0.0,29,Chelsea,Leeds,3,1,0
Patrick Bamford 822,FW,1,0,3,0.6893759965896606,0.0,90,Chelsea,Leeds,3,1,0
Adama Traoré 900,FWR,0,0,1,0.0385370999574661,0.1550669968128204,90,Liverpool,Wolverhampton Wanderers,4,0,3
Daniel Podence 8291,FW,0,0,1,0.0641648024320602,0.0,74,Liverpool,Wolverhampton Wanderers,4,0,0
Mohamed Salah 1250,FWR,1,1,3,0.5458139777183533,0.5185689926147461,90,Liverpool,Wolverhampton Wanderers,4,0,1
Pedro Neto 6382,FWL,0,0,0,0.0,0.0967776998877525,82,Liverpool,Wolverhampton Wanderers,4,0,2
Roberto Firmino 482,FW,0,0,0,0.0,0.0,76,Liverpool,Wolverhampton Wanderers,4,0,0
Gabriel Jesus 5543,FW,0,0,0,0.0,0.1336700022220611,90,Manchester City,Fulham,2,0,1
Jamie Vardy 755,FW,1,0,2,0.4199700057506561,0.0,90,Sheffield United,Leicester,1,2,0
Harry Kane 647,FW,1,1,3,0.301936000585556,0.0192182995378971,90,Tottenham,Arsenal,2,0,1
Pierre-Emerick Aubameyang 318,FW,0,0,2,0.1874449998140335,0.0,90,Tottenham,Arsenal,2,0,0
Wilfried Zaha 522,FW,2,0,6,0.905892014503479,0.0,83,West Bromwich Albion,Crystal Palace,1,5,0
Harry Kane 647,FW,1,0,5,0.504580020904541,0.0359722003340721,90,Crystal Palace,Tottenham,1,1,1
Wilfried Zaha 522,FW,0,0,4,0.1820790022611618,0.0,90,Crystal Palace,Tottenham,1,1,0
Alex Iwobi 500,FWR,0,0,0,0.0,0.0,89,Everton,Chelsea,1,0,0
Dominic Calvert-Lewin 5555,FW,0,0,1,0.0587731003761291,0.0,90,Everton,Chelsea,1,0,0
Kai Havertz 5220,FWR,0,0,1,0.0276787001639604,0.094539999961853,71,Everton,Chelsea,1,0,1
Richarlison 6026,FWL,0,0,3,0.1876910030841827,0.0,90,Everton,Chelsea,1,0,0
Mohamed Salah 1250,FWR,1,0,3,0.878633975982666,0.0,87,Fulham,Liverpool,1,1,0
Roberto Firmino 482,FW,0,0,2,0.0446165986359119,0.4533489942550659,90,Fulham,Liverpool,1,1,2
Patrick Bamford 822,FW,0,0,3,0.246748998761177,0.0,75,Leeds,West Ham,1,2,0
Gabriel Jesus 5543,FW,0,0,1,0.3142380118370056,0.3785800039768219,90,Manchester United,Manchester City,0,0,1
Marcus Rashford 556,FW,0,0,1,0.0436610989272594,0.1082929968833923,90,Manchester United,Manchester City,0,0,1
Callum Wilson 468,FW,0,0,0,0.0,0.0832903981208801,90,Newcastle United,West Bromwich Albion,2,1,1
Joelinton 87,FW,0,1,2,0.0772055014967918,0.3603659868240356,90,Newcastle United,West Bromwich Albion,2,1,1
Che Adams 7700,FW,1,0,2,0.6707379817962646,0.8436520099639893,86,Southampton,Sheffield United,3,0,4
Danny Ings 986,FW,0,1,5,0.9957320094108582,0.0931857004761695,90,Southampton,Sheffield United,3,0,2
Bertrand Traoré 695,FWR,0,0,0,0.0,0.0,78,Wolverhampton Wanderers,Aston Villa,0,1,0
Jack Grealish 675,FWL,0,0,4,0.1998199969530105,0.0850737020373344,90,Wolverhampton Wanderers,Aston Villa,0,1,3
Ollie Watkins 8865,FW,0,0,2,0.0901651009917259,0.0,90,Wolverhampton Wanderers,Aston Villa,0,1,0
Danny Welbeck 501,FW,0,0,1,0.3867419958114624,0.0,66,Leicester,Brighton,3,0,0
Jamie Vardy 755,FW,1,2,3,0.9942899942398072,0.1330180019140243,90,Leicester,Brighton,3,0,2
Chris Wood 4456,FW,0,0,1,0.2697100043296814,0.0161972995847463,71,Arsenal,Burnley,0,1,1
Pierre-Emerick Aubameyang 318,FW,0,0,4,0.2206979990005493,0.0801749974489212,90,Arsenal,Burnley,0,1,1
Che Adams 7700,FW,0,1,2,0.0336426012217998,0.3219679892063141,90,Arsenal,Southampton,1,1,1
Danny Ings 986,FW,0,0,1,0.029169799759984,0.0,90,Arsenal,Southampton,1,1,0
Eddie Nketiah 6482,FW,0,1,1,0.038901500403881,0.3894970118999481,67,Arsenal,Southampton,1,1,2
Pierre-Emerick Aubameyang 318,FWL,1,0,1,0.3748210072517395,0.0859749019145965,90,Arsenal,Southampton,1,1,1
Chris Wood 4456,FW,0,0,1,0.0772980973124504,0.0,83,Aston Villa,Burnley,0,0,0
Ollie Watkins 8865,FW,0,0,4,0.33440101146698,0.0151298996061086,90,Aston Villa,Burnley,0,0,1
Danny Welbeck 501,FW,0,0,1,0.061964001506567,0.0,90,Fulham,Brighton,0,0,0
Callum Wilson 468,FW,0,1,3,0.6276609897613525,0.7080100178718567,90,Leeds,Newcastle United,5,2,3
Joelinton 87,FW,0,0,1,0.046900700777769,0.0,75,Leeds,Newcastle United,5,2,0
Patrick Bamford 822,FW,1,0,3,0.71983802318573,0.0462431013584136,85,Leeds,Newcastle United,5,2,1
Alex Iwobi 500,FWR,0,1,1,0.0608451999723911,0.2735430002212524,90,Leicester,Everton,0,2,3
Dominic Calvert-Lewin 5555,FW,0,0,3,1.022809982299805,0.0,90,Leicester,Everton,0,2,0
Jamie Vardy 755,FW,0,0,3,0.465840995311737,0.0365272015333175,90,Leicester,Everton,0,2,2
Richarlison 6026,FWL,1,0,1,0.0194627996534109,0.0,90,Leicester,Everton,0,2,0
Anthony Martial 553,FW,1,1,4,0.9111559987068176,0.6384490132331848,90,Sheffield United,Manchester United,2,3,3
Wilfried Zaha 522,FW,0,0,1,0.1032989993691444,0.0,90,West Ham,Crystal Palace,1,1,0
Christian Pulisic 2662,FWL,0,0,0,0.0,0.0824401006102562,90,Wolverhampton Wanderers,Chelsea,2,1,1
Pedro Neto 6382,FW,1,0,4,0.4686720073223114,0.0443806014955043,90,Wolverhampton Wanderers,Chelsea,2,1,2
Harry Kane 647,FW,0,0,4,0.500203013420105,0.0,90,Liverpool,Tottenham,2,1,0
Mohamed Salah 1250,FWR,1,0,4,0.316554993391037,0.0600254982709884,90,Liverpool,Tottenham,2,1,1
Roberto Firmino 482,FW,1,0,5,0.4015629887580871,0.0601571984589099,90,Liverpool,Tottenham,2,1,2
Son Heung-Min 453,FW,1,0,1,0.3481659889221191,0.7143179774284363,88,Liverpool,Tottenham,2,1,2
Gabriel Jesus 5543,FW,0,0,2,0.0756945982575416,0.0147933000698685,90,Manchester City,West Bromwich Albion,1,1,1
Chris Wood 4456,FW,1,0,3,0.7131239771842957,0.0424902997910976,90,Burnley,Wolverhampton Wanderers,2,1,1
Daniel Podence 8291,FW,0,0,1,0.1067079976201057,0.0612200982868671,90,Burnley,Wolverhampton Wanderers,2,1,2
Pedro Neto 6382,FW,0,0,3,0.240229994058609,0.0,90,Burnley,Wolverhampton Wanderers,2,1,0
Christian Pulisic 2662,FWR,0,0,1,0.7334010004997253,0.4692989885807037,87,Chelsea,West Ham,3,0,2
Jordan Ayew 672,FW,0,0,1,0.3510110080242157,0.0,90,Crystal Palace,Liverpool,0,7,0
Roberto Firmino 482,FW,2,1,2,0.8493800163269043,0.1119920015335083,77,Crystal Palace,Liverpool,0,7,1
Wilfried Zaha 522,FW,0,0,1,0.0483398996293544,0.0562487989664077,90,Crystal Palace,Liverpool,0,7,1
Dominic Calvert-Lewin 5555,FW,0,0,2,0.2398969978094101,0.0,90,Everton,Arsenal,2,1,0
Eddie Nketiah 6482,FW,0,0,2,0.0929618999361991,0.0,77,Everton,Arsenal,2,1,0
Willian 700,FWL,0,0,1,0.0282297004014253,0.0279086995869874,90,Everton,Arsenal,2,1,1
Anthony Martial 553,FW,0,2,4,0.9972890019416808,1.3674399852752686,90,Manchester United,Leeds,6,2,4
Patrick Bamford 822,FW,0,0,3,0.5187280178070068,0.0,90,Manchester United,Leeds,6,2,0
Aleksandar Mitrovic 773,FW,0,0,1,0.0086455000564455,0.0,78,Newcastle United,Fulham,1,1,0
Callum Wilson 468,FW,1,0,3,0.8695420026779175,0.0,90,Newcastle United,Fulham,1,1,0
Joelinton 87,FW,0,0,2,0.1231700032949447,0.0,76,Newcastle United,Fulham,1,1,0
Che Adams 7700,FW,0,0,2,0.2998259961605072,0.0180045999586582,84,Southampton,Manchester City,0,1,1
Danny Ings 986,FW,0,0,2,0.1276810020208358,0.0,40,Southampton,Manchester City,0,1,0
Harry Kane 647,FW,0,0,4,0.2843640148639679,0.0,90,Tottenham,Leicester,0,2,0
Jamie Vardy 755,FW,1,0,6,1.2272299528121948,0.143995001912117,90,Tottenham,Leicester,0,2,2
Ollie Watkins 8865,FW,0,0,2,0.1306850016117096,0.0,90,West Bromwich Albion,Aston Villa,0,3,0
Christian Pulisic 2662,FWR,0,0,3,0.1202450022101402,0.0983565002679824,90,Arsenal,Chelsea,3,1,3
Ollie Watkins 8865,FW,0,1,10,1.940379977226257,0.4669350087642669,90,Aston Villa,Crystal Palace,3,0,3
Wilfried Zaha 522,FW,0,0,2,0.3628380000591278,0.0,90,Aston Villa,Crystal Palace,3,0,0
Che Adams 7700,FW,0,0,0,0.0,0.0,90,Fulham,Southampton,0,0,0
Chris Wood 4456,FW,0,0,2,1.0705100297927856,0.0930885970592498,90,Leeds,Burnley,1,0,3
Patrick Bamford 822,FW,1,0,2,0.8071569800376892,0.0,90,Leeds,Burnley,1,0,0
Anthony Martial 553,FW,0,0,2,0.1393280029296875,0.1300359964370727,76,Leicester,Manchester United,2,2,1
Jamie Vardy 755,FW,0,0,3,0.2228379994630813,0.0,90,Leicester,Manchester United,2,2,0
Mohamed Salah 1250,FWR,0,0,3,0.1907870024442672,0.0217029992491006,90,Liverpool,West Bromwich Albion,1,1,1
Roberto Firmino 482,FW,0,0,2,0.2940379977226257,0.0,90,Liverpool,West Bromwich Albion,1,1,0
Bernardo Silva 3635,FWL,0,0,1,0.643248975276947,0.0,90,Manchester City,Newcastle United,2,0,0
Joelinton 87,FW,0,0,1,0.0154964001849293,0.0,73,Manchester City,Newcastle United,2,0,0
Raheem Sterling 618,FWR,0,1,2,0.192219004034996,0.7906100153923035,90,Manchester City,Newcastle United,2,0,2
Dominic Calvert-Lewin 5555,FW,0,0,1,0.2395849972963333,0.0631026029586792,90,Sheffield United,Everton,0,1,1
Danny Welbeck 501,FW,0,0,1,0.0508017987012863,0.0633459985256195,84,West Ham,Brighton,2,2,2
Jarrod Bowen 1776,FW,0,0,1,0.0403458997607231,0.0,47,West Ham,Brighton,2,2,0
Harry Kane 647,FW,0,0,1,0.1278890073299408,0.0,90,Wolverhampton Wanderers,Tottenham,1,1,0
Son Heung-Min 453,FW,0,0,1,0.0536139011383056,0.1278890073299408,86,Wolverhampton Wanderers,Tottenham,1,1,1
Alexis Mac Allister 8379,FW,0,0,2,0.0485955998301506,0.0201321002095937,67,Brighton,Arsenal,0,1,1
Pierre-Emerick Aubameyang 318,FW,0,0,3,0.7203320264816284,0.0,90,Brighton,Arsenal,0,1,0
Christian Pulisic 2662,FWL,0,0,4,0.9102200269699096,0.0,90,Chelsea,Aston Villa,1,1,0
Ollie Watkins 8865,FW,0,0,1,0.0244296006858348,0.1117710024118423,90,Chelsea,Aston Villa,1,1,2
Chris Wood 4456,FW,0,0,1,0.3299770057201385,0.4422529935836792,90,Burnley,Sheffield United,1,0,1
Che Adams 7700,FW,0,0,2,0.3329739868640899,0.0,59,Southampton,West Ham,0,0,0
Danny Ings 986,FW,0,0,0,0.0,0.0,90,Southampton,West Ham,0,0,0
Bobby Reid 6827,FWR,0,0,2,0.1143560037016868,0.053796000778675,90,Tottenham,Fulham,1,1,1
Harry Kane 647,FW,1,0,2,0.8275259733200073,0.2551180124282837,90,Tottenham,Fulham,1,1,1
Ruben Loftus-Cheek 688,FW,0,0,5,0.5794479846954346,0.0,90,Tottenham,Fulham,1,1,0
Patrick Bamford 822,FW,0,1,4,0.5402569770812988,0.4683200120925903,90,West Bromwich Albion,Leeds,0,5,1
Callum Wilson 468,FW,0,0,2,0.3245289921760559,0.0846316963434219,90,Newcastle United,Liverpool,0,0,1
Mohamed Salah 1250,FWR,0,0,2,0.63544100522995,0.0,90,Newcastle United,Liverpool,0,0,0
Roberto Firmino 482,FW,0,0,3,0.4890359938144684,0.3382799923419952,90,Newcastle United,Liverpool,0,0,1
Adama Traoré 900,FW,0,0,1,0.0370577983558177,0.0618607997894287,90,Manchester United,Wolverhampton Wanderers,1,0,2
Pedro Neto 6382,FW,0,0,2,0.1162410005927085,0.0901113003492355,69,Manchester United,Wolverhampton Wanderers,1,0,1
Gabriel Jesus 5543,FW,0,1,4,0.5964879989624023,0.1016310006380081,90,Everton,Manchester City,1,3,1
Raheem Sterling 618,FWL,0,0,0,0.0,0.0797332972288131,82,Everton,Manchester City,1,3,1
Richarlison 6026,FW,1,0,1,0.9592580199241638,0.0,90,Everton,Manchester City,1,3,0
Riyad Mahrez 750,FWR,1,0,3,0.1749539971351623,0.0,90,Everton,Manchester City,1,3,0
Kelechi Iheanacho 620,FW,0,0,3,1.1401000022888184,0.0,73,Crystal Palace,Leicester,1,1,0
Wilfried Zaha 522,FW,1,0,2,0.1295720040798187,0.0,90,Crystal Palace,Leicester,1,1,0
Dominic Calvert-Lewin 5555,FW,0,0,2,0.1401340067386627,0.0,81,Everton,West Ham,0,1,0
Anthony Martial 553,FW,1,0,3,0.5118700265884399,0.0152193000540137,90,Manchester United,Aston Villa,2,1,1
Marcus Rashford 556,FW,0,0,4,0.2722789943218231,0.0,90,Manchester United,Aston Villa,2,1,0
Ollie Watkins 8865,FW,0,0,3,0.4579249918460846,0.145247995853424,90,Manchester United,Aston Villa,2,1,2
Callum Wilson 468,FW,0,0,0,0.0,0.0,90,Newcastle United,Leicester,1,2,0
Jamie Vardy 755,FW,0,1,0,0.0,0.4032739996910095,90,Newcastle United,Leicester,1,2,2
Danny Ings 986,FW,1,0,2,0.0927601978182792,0.1499869972467422,81,Southampton,Liverpool,1,0,2
Mohamed Salah 1250,FWR,0,0,2,0.3883270025253296,0.0577041991055011,90,Southampton,Liverpool,1,0,1
Roberto Firmino 482,FW,0,0,3,0.1229199990630149,0.046085700392723,90,Southampton,Liverpool,1,0,1
Theo Walcott 503,FW,0,0,1,0.012827499769628,0.0,86,Southampton,Liverpool,1,0,0
Harry Kane 647,FW,1,1,6,1.05062997341156,0.3311310112476349,88,Tottenham,Leeds,3,0,1
Patrick Bamford 822,FW,0,0,7,0.6609629988670349,0.0,90,Tottenham,Leeds,3,0,0
Christian Pulisic 2662,FWL,0,0,1,0.0424435995519161,0.0608595013618469,90,Chelsea,Manchester City,1,3,1
Hakim Ziyech 8992,FWR,0,0,2,0.1683100014925003,0.0478110983967781,66,Chelsea,Manchester City,1,3,1
Raheem Sterling 618,FW,0,0,1,0.1234230026602745,0.1523440033197403,90,Chelsea,Manchester City,1,3,2
Wilfried Zaha 522,FW,0,0,2,0.0665964037179946,0.2536869943141937,90,Crystal Palace,Sheffield United,2,0,2
Wilfried Zaha 522,FW,0,0,1,0.0697104036808013,0.0,90,Arsenal,Crystal Palace,0,0,0
Bertrand Traoré 695,FWR,0,0,0,0.0,0.0,61,Aston Villa,Tottenham,0,2,0
Carlos Vinicius 7395,FW,1,0,2,0.7206069827079773,0.0,90,Aston Villa,Tottenham,0,2,0
Harry Kane 647,FW,1,0,4,0.8867200016975403,0.0,90,Aston Villa,Tottenham,0,2,0
Ollie Watkins 8865,FW,0,0,2,0.0942426994442939,0.0,90,Aston Villa,Tottenham,0,2,0
Che Adams 7700,FW,0,0,2,0.5280299782752991,0.0390016995370388,90,Leeds,Southampton,3,0,1
Nathan Redmond 790,FW,0,0,1,0.0390016995370388,0.0,61,Leeds,Southampton,3,0,0
Patrick Bamford 822,FW,1,0,2,0.4572939872741699,0.1120340004563331,90,Leeds,Southampton,3,0,1
Christian Pulisic 2662,FWL,0,0,1,0.052479900419712,0.0522423014044761,90,Leicester,Chelsea,2,0,1
Jamie Vardy 755,FW,0,0,1,0.308225005865097,0.3030999898910522,90,Leicester,Chelsea,2,0,1
Callum Wilson 468,FW,0,0,2,0.7822149991989136,0.0,90,Sheffield United,Newcastle United,1,0,0
Michail Antonio 531,FW,1,0,2,0.5561360120773315,0.4898299872875213,86,West Ham,West Bromwich Albion,2,1,2
Morgan Gibbs-White 6857,FW,0,0,0,0.0,0.0,65,Wolverhampton Wanderers,Everton,1,2,0
Pedro Neto 6382,FWR,0,0,2,0.0733980014920234,0.230336993932724,90,Wolverhampton Wanderers,Everton,1,2,4
Alex Oxlade-Chamberlain 966,FWR,0,0,1,0.0234933998435735,0.0,58,Liverpool,Burnley,0,1,0
Chris Wood 4456,FW,0,0,0,0.0,0.0532131008803844,90,Liverpool,Burnley,0,1,1
Alexis Mac Allister 8379,FW,0,0,1,0.0330572016537189,0.0751537010073661,90,Manchester City,Brighton,1,0,1
Bernardo Silva 3635,FW,0,0,1,0.1704739928245544,0.6639149785041809,90,Manchester City,Brighton,1,0,2
Phil Foden 6055,FWL,1,0,2,0.1438270062208175,0.157491996884346,83,Manchester City,Brighton,1,0,2
Riyad Mahrez 750,FWR,0,0,1,0.2974970042705536,0.2376679927110672,68,Manchester City,Brighton,1,0,3
Callum Wilson 468,FW,0,0,1,0.0936144962906837,0.0241445004940032,90,Arsenal,Newcastle United,3,0,1
Dominic Calvert-Lewin 5555,FW,0,0,3,0.1698070019483566,0.0,90,Aston Villa,Everton,0,0,0
Richarlison 6026,FW,0,0,2,0.2145310044288635,0.1970179975032806,90,Aston Villa,Everton,0,0,3
Christian Pulisic 2662,FWL,0,0,1,0.0271458998322486,0.3729690015316009,90,Fulham,Chelsea,0,1,2
Hakim Ziyech 8992,FWR,0,0,5,0.1035230010747909,0.0625888034701347,76,Fulham,Chelsea,0,1,1
Neal Maupay 3621,FW,1,0,2,0.7786250114440918,0.0884805023670196,83,Leeds,Brighton,0,1,1
Patrick Bamford 822,FW,0,0,0,0.0,0.0652752965688705,90,Leeds,Brighton,0,1,1
Che Adams 7700,FW,0,0,1,0.0676394999027252,0.0,74,Leicester,Southampton,2,0,0
Jamie Vardy 755,FW,0,0,7,0.8403329849243164,0.0,90,Leicester,Southampton,2,0,0
Theo Walcott 503,FW,0,0,1,0.0619435012340545,0.0676394999027252,90,Leicester,Southampton,2,0,1
Marcus Rashford 556,FW,0,0,1,0.0484143011271953,0.0,90,Liverpool,Manchester United,0,0,0
Mohamed Salah 1250,FWR,0,0,3,0.1729310005903244,0.1523469984531402,90,Liverpool,Manchester United,0,0,2
Roberto Firmino 482,FW,0,0,5,0.7054910063743591,0.0920834988355636,85,Liverpool,Manchester United,0,0,2
Bernardo Silva 3635,FWR,0,0,0,0.0,0.0,61,Manchester City,Crystal Palace,4,0,0
Gabriel Jesus 5543,FW,0,0,1,0.0449486002326011,0.0386414006352424,90,Manchester City,Crystal Palace,4,0,2
Jordan Ayew 672,FW,0,0,1,0.0441345013678073,0.0,90,Manchester City,Crystal Palace,4,0,0
Raheem Sterling 618,FWL,1,0,2,0.1210459992289543,0.0,90,Manchester City,Crystal Palace,4,0,0
Harry Kane 647,FW,1,0,6,0.3359439969062805,0.4813109934329986,90,Sheffield United,Tottenham,1,3,4
Son Heung-Min 453,FWL,0,1,2,0.3944529891014099,0.482926994562149,90,Sheffield United,Tottenham,1,3,3
Chris Wood 4456,FW,0,0,1,0.0198091994971036,0.0435700006783008,73,West Ham,Burnley,1,0,1
Michail Antonio 531,FW,1,0,3,0.930563986301422,0.0,90,West Ham,Burnley,1,0,0
Adama Traoré 900,FWR,0,0,2,0.0763686001300811,0.1907459944486618,90,Wolverhampton Wanderers,West Bromwich Albion,2,3,3
Pedro Neto 6382,FWL,0,0,1,0.0163375996053218,0.3107340037822723,90,Wolverhampton Wanderers,West Bromwich Albion,2,3,5
Leandro Trossard 7698,FW,0,0,2,0.6645140051841736,0.1296879947185516,90,Brighton,Fulham,0,0,2
Neal Maupay 3621,FW,0,0,4,1.0801399946212769,0.6645140051841736,90,Brighton,Fulham,0,0,2
Ruben Loftus-Cheek 688,FWR,0,0,1,0.082703597843647,0.0822663977742195,90,Brighton,Fulham,0,0,1
Chris Wood 4456,FW,1,0,2,0.1419779956340789,0.0,90,Burnley,Aston Villa,3,2,0
Ollie Watkins 8865,FW,1,0,5,1.2411500215530396,0.1640859991312027,90,Burnley,Aston Villa,3,2,2
Ayoze Pérez 770,FW,0,0,1,0.0532313995063304,0.0,90,Everton,Leicester,1,1,0
Dominic Calvert-Lewin 5555,FW,0,0,2,0.17119100689888,0.0,90,Everton,Leicester,1,1,0
Anthony Martial 553,FW,0,0,1,0.0721255987882614,0.0,90,Manchester United,Sheffield United,1,2,0
Phil Foden 6055,FWL,0,0,2,0.1954730004072189,0.0835686028003692,55,West Bromwich Albion,Manchester City,0,5,2
Raheem Sterling 618,FWR,1,1,4,1.1918100118637085,0.1137429997324943,90,West Bromwich Albion,Manchester City,0,5,1
Riyad Mahrez 750,FW,1,1,4,0.1968059986829757,0.9619240164756776,90,West Bromwich Albion,Manchester City,0,5,2
Adama Traoré 900,FW,0,0,0,0.0,0.0175994001328945,90,Chelsea,Wolverhampton Wanderers,0,0,1
Pedro Neto 6382,FW,0,0,2,0.4795899987220764,0.0571873001754283,90,Chelsea,Wolverhampton Wanderers,0,0,1
Callum Wilson 468,FW,0,1,1,0.0478913001716136,0.4657990038394928,90,Newcastle United,Leeds,1,2,1
Patrick Bamford 822,FW,0,0,1,0.098613902926445,0.0,65,Newcastle United,Leeds,1,2,0
Che Adams 7700,FW,0,0,2,0.0582133010029792,0.0642521008849144,90,Southampton,Arsenal,1,3,1
Danny Ings 986,FW,0,0,3,0.1736039966344833,0.0660123005509376,76,Southampton,Arsenal,1,3,1
Harry Kane 647,FW,0,0,0,0.0,0.0,50,Tottenham,Liverpool,1,3,0
Mohamed Salah 1250,FWR,0,0,1,0.1303779929876327,0.4068320095539093,90,Tottenham,Liverpool,1,3,2
Roberto Firmino 482,FW,1,0,3,1.0463800430297852,0.2689380049705505,90,Tottenham,Liverpool,1,3,3
Son Heung-Min 453,FWL,0,0,2,0.075333297252655,0.0,90,Tottenham,Liverpool,1,3,0
Michail Antonio 531,FW,0,1,5,1.6537200212478638,0.5607100129127502,85,Crystal Palace,West Ham,2,3,2
Wilfried Zaha 522,FW,1,0,4,0.503167986869812,0.0,90,Crystal Palace,West Ham,2,3,0
Leandro Trossard 7698,FW,1,0,1,0.1378879994153976,0.1249540001153945,80,Brighton,Tottenham,1,0,2
Neal Maupay 3621,FW,0,0,1,0.1528459936380386,0.1785580068826675,80,Brighton,Tottenham,1,0,2
Chris Wood 4456,FW,0,0,0,0.0,0.0,63,Chelsea,Burnley,2,0,0
Michail Antonio 531,FW,0,0,2,0.0901796966791153,0.0,80,West Ham,Liverpool,1,3,0
Mohamed Salah 1250,FW,2,0,7,0.8132749795913696,0.0566926002502441,90,West Ham,Liverpool,1,3,1
Aleksandar Mitrovic 773,FW,0,1,1,0.0593741983175277,0.5654410123825073,90,West Bromwich Albion,Fulham,2,2,5
Ruben Loftus-Cheek 688,FWR,0,0,3,0.1474709957838058,0.4046429991722107,90,West Bromwich Albion,Fulham,2,2,2
Danny Ings 986,FW,0,0,2,0.0503824017941951,0.8015310168266296,90,Southampton,Aston Villa,0,1,2
Nathan Redmond 790,FW,0,0,4,0.1880120038986206,0.0886074975132942,90,Southampton,Aston Villa,0,1,2
Ollie Watkins 8865,FW,0,0,4,0.3387730121612549,0.0,90,Southampton,Aston Villa,0,1,0
Gabriel Jesus 5543,FW,1,0,2,1.1320600509643557,0.0972632020711898,90,Manchester City,Sheffield United,1,0,1
Phil Foden 6055,FWL,0,0,0,0.0,0.4104909896850586,90,Manchester City,Sheffield United,1,0,2
Ayoze Pérez 770,FW,0,0,3,0.635316014289856,0.2116619944572448,90,Leicester,Leeds,1,3,5
Patrick Bamford 822,FW,1,2,2,0.367233008146286,1.3075300455093384,90,Leicester,Leeds,1,3,3
Callum Wilson 468,FW,2,0,6,1.7012699842453003,0.0,90,Everton,Newcastle United,0,2,0
Dominic Calvert-Lewin 5555,FW,0,0,1,0.0285721998661756,0.0700943022966384,90,Everton,Newcastle United,0,2,1
Ryan Fraser 1683,FW,0,0,0,0.0,0.6423320174217224,70,Everton,Newcastle United,0,2,3
Michail Antonio 531,FW,0,2,5,0.5912629961967468,0.2312819957733154,90,Aston Villa,West Ham,1,3,2
Ollie Watkins 8865,FW,1,0,4,0.5178819894790649,0.0,90,Aston Villa,West Ham,1,3,0
Gabriel Jesus 5543,FW,1,0,3,0.7116860151290894,0.0,90,Burnley,Manchester City,0,2,0
Raheem Sterling 618,FWL,1,0,3,0.9771090149879456,0.1918140053749084,90,Burnley,Manchester City,0,2,2
Riyad Mahrez 750,FWR,0,0,1,0.0483226999640464,0.1672479957342147,90,Burnley,Manchester City,0,2,2
Aleksandar Mitrovic 773,FW,0,0,3,0.1820359975099563,0.0927037969231605,90,Fulham,Leicester,0,2,1
Kelechi Iheanacho 620,FW,1,0,2,0.3596400022506714,0.0172505006194114,90,Fulham,Leicester,0,2,1
Ruben Loftus-Cheek 688,FWR,0,0,0,0.0,0.0619954988360405,72,Fulham,Leicester,0,2,1
Dominic Calvert-Lewin 5555,FW,1,0,5,1.3261899948120115,0.0,90,Leeds,Everton,1,2,0
Patrick Bamford 822,FW,0,1,4,0.229433998465538,0.1646730005741119,90,Leeds,Everton,1,2,3
Che Adams 7700,FW,0,0,1,0.3333060145378113,0.016576699912548,90,Manchester United,Southampton,9,0,1
Danny Ings 986,FW,0,0,0,0.0,0.0,72,Manchester United,Southampton,9,0,0
Callum Wilson 468,FW,0,1,4,0.280023992061615,0.0315333008766174,90,Newcastle United,Crystal Palace,1,2,1
